canonical_smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COc1ccc(C2(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccccn4)CC3)CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C2)cc1.O=C(O)/C=C/C(=O)O,6.301029995663981,14.08312242516352,14.08312242516352,0.07589489437143149,-1.2570370370370372,0.09273625940198565,16.81967213114754,833.9390000000003,782.5310000000001,833.3635928320002,320,0,0.32806586375914176,-0.4967682128890554,0.4967682128890554,0.32806586375914176,0.8032786885245902,1.459016393442623,2.0491803278688523,16.53064642468892,9.761578237187667,2.4214354345603186,-2.3568284120680136,2.419173681663278,-2.410551609010475,5.9807619221914035,-0.13371439576970567,3.898089555935556,7.078096023850082e-07,2252.003022900648,43.519721843382754,34.782503880299714,34.782503880299714,29.4810644697106,19.98256821918712,19.98256821918712,14.97087295424667,14.97087295424667,11.409716527760423,11.409716527760423,8.154863597199537,8.154863597199537,-6.74,36204097420465.71,43.8287232191744,20.0101026375752,10.353751291950223,353.6844746329401,43.52742571437392,5.749511833283905,17.323428164567737,11.532756779648844,5.907179729351506,11.938610575903699,14.573052889090853,14.573052889090853,0.0,0.0,30.33183534230805,99.41194374883167,48.334744604361155,51.711276001103684,48.33865534116889,34.662436686852665,0.0,24.334876151386727,5.917906046161393,37.643033367013395,61.162972194672996,119.85689115152417,0.0,22.99804733313562,18.947451815200196,0.0,22.99804733313562,0.0,119.33993838736131,21.548821243453,5.917906046161393,57.917596336090064,97.21165567528179,0.0,11.033401435232523,0.0,182.85,11.938610575903699,19.178148736287287,0.0,23.023321191274615,60.42270092095412,67.79439697280664,5.563451491696996,46.76876787364643,64.06431299479632,22.016622388720904,34.144485125828815,24.05935609345719,0.0,60.947228483712095,15.624444444444444,4.089937901550394,0.06926948739134797,25.46693041598562,6.138309764286182,4.200689197877928,6.320500877961461,0.34782608695652173,61,2,15,0,2,2,1,3,2,5,1,0,12,2,15,4,15,0,2,2,0,1,14.377331968681231,7,5.994700000000005,226.8855999999994,2,0,0,0,0,3,0,0,2,2,4,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(CCN2CCC(=Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,8.134896025358872,13.370530797243392,13.370530797243392,0.22365170388600752,-0.22365170388600752,0.36127553039267907,14.470588235294118,456.5650000000002,427.33300000000025,456.23253976800004,174,0,0.2303142925048337,-0.4967682187969759,0.4967682187969759,0.2303142925048337,0.9117647058823529,1.6176470588235294,2.3529411764705883,19.142146239975975,10.070958156811658,2.1703900503824385,-2.271471965918998,2.2466999387897064,-2.348760103518465,5.881778328406328,0.2779359046992727,3.2170028277521054,1.2656351426390575,1237.8996442135303,23.329851878000298,19.453017844054266,19.453017844054266,16.674167731045024,11.792204764422191,11.792204764422191,8.730875609843132,8.730875609843132,6.455442242684687,6.455442242684687,4.443798281463296,4.443798281463296,-3.509999999999999,96907037.24548516,22.290539543987734,10.180176385195452,5.176749795940578,199.07892061645316,14.203872332441883,11.5667326743298,0.0,5.948339280986494,0.0,0.0,0.0,14.366798301257697,0.0,0.0,36.39820241076966,66.78757026294168,25.34595422050843,24.687955382422633,9.127278001474869,22.693425718989715,0.0,14.450987899589041,4.992404732635669,25.807221274690605,26.74406675901526,89.74052864597923,0.0,5.749511833283905,4.736862953800049,10.338754328661313,5.749511833283905,0.0,46.906739661375,12.965578028838586,5.817220841045895,23.96854622924601,77.788809554175,0.0,11.033401435232523,0.0,42.65,0.0,4.39041504767482,0.0,5.817220841045895,6.544756405912575,67.19143812771567,23.407870631390917,7.109797541277533,42.46456947923127,27.66611058402666,14.713246207382927,20.745391132258337,0.0,12.306529368297564,0.0,5.522667100137626,1.4015643018852724,23.06717214928732,2.9252658192312633,3.6705736452573032,1.6941698169786472,0.2857142857142857,34,0,5,0,1,1,0,3,1,4,0,0,5,0,6,2,7,0,1,1,0,0,6.674165419969686,5,5.643300000000005,134.70199999999994,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(CCN2CCC(C(=O)c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,7.533052559807061,13.607221871490136,13.607221871490136,0.03146621683057571,-0.2645467656144025,0.3243171642758702,14.914285714285715,471.5760000000002,441.33600000000024,471.23220542,180,0,0.20096810947934104,-0.4967682187969759,0.4967682187969759,0.20096810947934104,0.9714285714285714,1.6571428571428573,2.3714285714285714,19.14214672061059,9.914627645859717,2.290702229508896,-2.307594334592572,2.2542535650672564,-2.3763723781278414,5.977098048462561,0.0826545936411676,3.269548296358034,1.2567217196403424,1258.1298734235565,24.200095366003378,19.9914028082078,19.9914028082078,17.10168808597359,12.197180248490158,12.197180248490158,9.214975707060715,9.214975707060715,6.963010700339124,6.963010700339124,4.876800194493598,4.876800194493598,-3.509999999999999,151902062.96779394,23.24210777330551,10.40150609940586,5.275795953300962,204.71006234503346,14.203872332441883,11.5667326743298,5.824404497999927,5.783244946364939,0.0,0.0,4.794537184071822,9.374393568622029,0.0,0.0,36.39820241076966,79.87708307476684,19.007418857986544,18.143198976510057,13.92181518554669,16.816646381597465,0.0,14.450987899589041,5.917906046161393,25.807221274690605,26.74406675901526,95.56493314397916,0.0,5.749511833283905,4.736862953800049,4.39041504767482,5.749511833283905,0.0,46.97829960496924,12.965578028838586,11.735126887207288,34.58748791131775,72.79640482153933,0.0,11.033401435232523,0.0,47.36,0.0,9.184952231746642,0.0,17.51837183357223,12.369160903912501,61.243098846729175,17.696185628620217,19.242531678200752,40.965302058561015,17.032643867773697,9.720841474747257,20.622970873447244,0.0,20.773349187812222,0.0,3.9744968297848167,1.193663122803051,22.485954727873285,2.6512614258072267,3.286106525075897,1.678863974062914,0.3103448275862069,35,0,5,0,1,1,0,3,1,4,0,0,5,0,6,2,8,0,1,1,0,0,6.907226450488161,5,5.369700000000005,135.42749999999992,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,7.853871964321762,13.380036970082898,13.380036970082898,0.21172397754855887,-0.21172397754855887,0.3864771407563315,15.0,458.58100000000024,427.33300000000025,458.24818983200004,176,0,0.20392162980396877,-0.4967682187969759,0.4967682187969759,0.20392162980396877,0.9411764705882353,1.6470588235294117,2.3823529411764706,19.142146292660943,10.04077917436515,2.211235058894716,-2.3230620398157176,2.239362681487825,-2.3995988124079934,5.784037207955793,0.220834316940222,3.2170028277521054,1.2100656034900426,1181.2658642061135,23.329851878000298,19.583154517743935,19.583154517743935,16.674167731045024,11.993056103258226,11.993056103258226,8.995062504246992,8.995062504246992,6.705056940754931,6.705056940754931,4.681030656618682,4.681030656618682,-3.379999999999999,96907037.24548516,22.41409290135601,10.263474414616766,5.228571731545638,199.7334603142011,19.520660936448213,11.5667326743298,0.0,5.948339280986494,0.0,0.0,0.0,9.374393568622029,0.0,0.0,36.39820241076966,66.78757026294168,25.676110046885686,24.687955382422633,9.127278001474869,16.981740716219015,0.0,14.450987899589041,0.0,31.849062103838566,32.06085536302159,89.74052864597923,0.0,5.749511833283905,10.05365155780638,10.338754328661313,5.749511833283905,0.0,47.23689548775226,12.965578028838586,5.817220841045895,23.96854622924601,72.79640482153933,0.0,11.033401435232523,0.0,42.32,0.0,4.39041504767482,0.0,5.817220841045895,12.586597235060536,67.19143812771567,17.696185628620217,7.109797541277533,42.46456947923127,32.982899188032995,9.720841474747257,20.837513237145593,0.0,7.429090279285049,3.7147591809760887,4.464634432665475,1.58299462999805,23.67010481546674,3.2225069379009534,3.878953274886933,1.6994432116751188,0.32142857142857145,34,1,5,0,1,1,0,3,1,4,0,0,5,1,6,2,8,0,1,1,0,0,6.766072618232667,5,5.351300000000005,135.01769999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(CCn2c3c(c4cc(C)ccc42)CN(C)CC3)cc1,7.180456064458131,5.262994405572279,5.262994405572279,0.9222737336950906,0.9222737336950906,0.7117099912241001,14.68,334.4630000000001,308.25500000000005,334.20451345199996,130,0,0.11837775391195939,-0.4967682187769061,0.4967682187769061,0.11837775391195939,1.08,1.88,2.64,16.465268989663976,10.036891060823487,2.2166564456739,-2.239603927969038,2.3125500200154345,-2.270419615504603,5.86166117834528,0.30899489237938454,2.924946242908155,1.6833856268898784,876.5374646671856,17.388540578131753,15.3796612717239,15.3796612717239,12.152198343190413,9.075544173284548,9.075544173284548,7.183346419176313,7.183346419176313,5.383634719378054,5.383634719378054,3.987251291164544,3.987251291164544,-2.2599999999999993,810748.2993942541,16.221553929106378,6.565582339095854,3.045605061082702,149.3763784262597,14.203872332441883,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.762552697081826,55.78460206253425,42.65194376759325,7.109797541277533,4.736862953800049,10.902924932081056,0.0,9.467009378641833,0.0,32.85489325736779,20.7022259298673,64.84885194917072,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,30.169235308509133,25.93115605767717,6.923737199690624,22.384282469939446,42.46456947923127,0.0,10.902924932081056,0.0,17.4,0.0,0.0,0.0,0.0,0.0,38.225424296873655,33.287207402020506,7.109797541277533,0.0,65.90298804024091,4.736862953800049,7.819878145179233,0.0,2.4284913099766996,1.4410008479976013,7.153772572017036,0.9222737336950906,15.354332178463672,2.186610608941056,5.424275046891458,3.93603222350482,0.36363636363636365,25,0,3,0,1,1,0,2,1,3,0,0,3,0,3,2,4,0,0,0,0,0,4.2601579195852715,4,4.188920000000003,103.41100000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(CCn2c3c(c4cc(F)ccc42)CN(C)CC3)cc1,7.494850021680094,13.800528716300512,13.800528716300512,0.1566380244478538,-0.1566380244478538,0.7147953023136364,14.68,338.4260000000001,315.2420000000001,338.179441576,130,0,0.12347012817595064,-0.4967682187769061,0.4967682187769061,0.12347012817595064,1.12,1.92,2.68,19.14214478792892,10.049049739703591,2.219981517987092,-2.2393858008120255,2.3111717332726416,-2.270435651309041,5.855818984149651,0.308979450751209,2.924946242908155,1.6833856268898784,876.5374646671856,17.388540578131753,14.757625744733128,14.757625744733128,12.152198343190413,8.764526409789163,8.764526409789163,6.824214040222679,6.824214040222679,5.19017903680785,5.19017903680785,3.8456319025102372,3.8456319025102372,-2.3299999999999996,810748.2993942541,16.155395908544655,6.5245208628238665,3.0223238231648146,147.17697171478935,14.203872332441883,11.5667326743298,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.13273413692322,54.927231931305236,42.65194376759325,7.109797541277533,9.127278001474869,10.902924932081056,0.0,9.467009378641833,0.0,25.93115605767717,20.7022259298673,65.10262129851962,0.0,5.749511833283905,4.736862953800049,4.39041504767482,5.749511833283905,0.0,30.169235308509133,25.93115605767717,5.817220841045895,16.82083097824245,42.46456947923127,0.0,10.902924932081056,0.0,17.4,0.0,4.39041504767482,0.0,5.817220841045895,0.0,49.128349228954704,16.82083097824245,19.242531678200752,18.19910120538483,28.647415498242243,4.736862953800049,21.418237236233196,0.0,2.3060423303848627,1.0660008479976013,5.08966985572415,0.72396904258057,13.42682529141133,1.9704116293492193,2.853840454378874,3.811669978606861,0.3333333333333333,25,0,3,0,1,1,0,2,1,3,0,0,3,0,4,2,4,0,0,0,0,0,4.216248706099157,4,4.019600000000003,98.63200000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,8.508502366311308,5.205136432480859,5.205136432480859,0.8421107331821616,0.8421107331821616,0.7817668594270732,10.666666666666666,285.391,262.20699999999994,285.184112356,112,0,0.1283041546925556,-0.496768200012507,0.496768200012507,0.1283041546925556,1.0,1.7619047619047619,2.3333333333333335,16.4652674741455,10.16896370467154,2.0860600389106563,-2.251479530157657,2.163547497324764,-2.3141279575309572,5.394729875704203,0.4111699762796466,2.524137734342262,2.1048843505456873,507.4943909592533,15.079139501373252,12.99001157404039,12.99001157404039,10.185871848001629,7.124491140227349,7.124491140227349,5.260842245147284,5.260842245147284,3.3228949525527596,3.3228949525527596,2.087452440255046,2.087452440255046,-2.07,64335.222572915576,15.321334547987698,7.643445481761465,4.756111211982377,126.53101056280077,14.536682415501005,11.567374611118932,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,18.19910120538483,43.92426373089781,25.8311127893508,7.109797541277533,4.736862953800049,5.817862777835028,0.0,9.883888251797686,0.0,6.544756405912575,39.19456404930754,54.22486454254134,0.0,5.749511833283905,9.636772684650527,5.817862777835028,5.749511833283905,0.0,44.17854257025475,6.544756405912575,0.0,5.563451491696996,48.661413050844345,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,31.20164382885666,5.563451491696996,7.109797541277533,30.462311845459517,47.078243153387376,4.736862953800049,5.205136432480859,0.0,8.947573906105653,0.0,1.250193688586546,1.8949960107499793,14.226025504911687,1.8393004115226337,2.775415800579491,5.861358245063151,0.35294117647058826,21,0,4,0,0,0,0,1,1,2,0,0,4,0,4,1,7,0,0,0,0,0,5.5765612059701155,2,2.658400000000001,86.83500000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(OCC(O)CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)cc1,7.921905849593589,10.575775116081198,10.575775116081198,0.2660766882525678,-0.5468094625999571,0.5156757208309134,16.771428571428572,491.0310000000003,459.78300000000024,490.20232053200004,182,0,0.11920755673702021,-0.49676380663810527,0.49676380663810527,0.11920755673702021,0.9714285714285714,1.7142857142857142,2.4857142857142858,35.49569213868294,9.883122649842925,2.254512838263846,-2.312648357587978,2.3800297458162647,-2.3897163468809435,6.302793389334493,0.065598328949669,3.047720082445202,1.2679590405012553,1166.9151172640522,24.200095366003374,20.043809051015092,20.799737997033546,17.10168808597359,12.228294848642772,12.606259321652,9.23211957673043,9.668555357202415,6.9123195348396544,7.147416637627393,5.103896461689391,5.298596688064307,-2.859999999999999,129012965.66470587,23.861997311690473,10.816422846544999,5.531449511243929,211.52770365438292,14.580253302440804,24.20987201882903,0.0,0.0,0.0,0.0,9.883888251797686,0.0,0.0,0.0,29.306778557225,84.83821044602632,36.42685063316139,12.803725536125995,14.580253302440804,17.174044420301783,0.0,9.883888251797686,0.0,31.78725287945234,33.35094872352818,93.77416750151762,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,11.600939890232516,54.44533075791487,12.841643245852019,0.0,35.22592571579146,66.36725171783684,5.022633313741326,5.573104530069267,0.0,54.82,6.103966387748303,5.106527394840706,0.0,6.606881964512918,6.544756405912575,60.98838427868677,27.83656353522952,7.109797541277533,42.595045982382736,23.099010936235306,26.058644318779823,10.939839523886235,6.342791245716549,7.144070885481753,11.360665106549453,7.707418335976813,1.5158925613499297,17.911785282513097,5.208389567615285,2.6756383981820924,1.6379535371732368,0.3448275862068966,35,1,5,1,1,2,0,2,1,3,1,0,5,1,6,2,6,0,1,1,0,1,7.374327225324691,5,5.179800000000005,139.28879999999987,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,4.399999967876858,12.438651738473169,12.438651738473169,0.21081018518518535,-3.6017176870748284,0.941341358485826,11.238095238095237,305.39900000000006,286.247,305.108564468,112,0,0.26141175558191543,-0.4967671120214121,0.4967671120214121,0.26141175558191543,0.9523809523809523,1.4761904761904763,1.9523809523809523,32.233271266820175,10.061629362632345,2.1634445980176746,-2.1413691693669743,2.253033913000248,-2.1438797555039573,7.92340213500435,0.4141700997188306,2.427674626186901,2.3703616558074283,703.1029326164899,15.620955864630139,12.59709477699321,13.413591357920934,9.83053568524881,6.580021802918162,8.063185050512555,5.054745000567752,6.737147241977268,3.28319193343127,4.648812784777009,2.28917796294739,3.492120857055599,-2.0099999999999993,39736.178281427194,15.380190092545025,5.773843252852653,3.3617036694996814,125.37244908867743,4.736862953800049,5.749511833283905,0.0,0.0,10.023291153407584,0.0,4.722094864452088,8.417796984328938,0.0,0.0,17.696185628620217,56.1635828563123,0.0,17.69266729147887,13.154659938128987,15.710677428091145,0.0,0.0,0.0,25.666695074589647,11.831892405729622,53.08855688586065,0.0,5.749511833283905,9.458957818252138,5.687386274683562,5.749511833283905,0.0,15.527594525606471,10.023291153407584,20.771211599071872,16.690354475090988,41.293685886287435,0.0,0.0,0.0,55.400000000000006,10.023291153407584,8.417796984328938,0.0,4.895483475517775,11.436898107967467,16.690354475090988,12.13273413692322,19.242531678200752,32.903945735995094,4.722094864452088,4.736862953800049,32.580814413026715,0.0,0.21081018518518535,0.0,3.558321153236828,0.621895384824678,10.226819937851683,0.0,5.777283931963765,-2.059278339422187,0.25,21,1,4,0,0,0,0,2,0,2,0,0,3,1,5,0,4,0,0,0,0,0,4.228705085401539,2,3.421260000000002,84.45550000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COc1ccc2c(c1)C(=O)O[C@]21CC[C@H](C(=O)N(C)CCN2CCCCC2)CC1,5.0,12.950647401139825,12.950647401139825,0.021278922062651695,-0.5676185078599845,0.7106831821315674,26.82758620689655,400.51900000000035,368.26300000000015,400.236207504,158,0,0.33909123339253316,-0.49674081606311893,0.49674081606311893,0.33909123339253316,1.2413793103448276,1.9655172413793103,2.6551724137931036,16.560543499705616,9.743139226414401,2.4831868973927835,-2.3712750490821835,2.484933876306998,-2.4253671658418887,5.949668011779749,-0.1370785885869586,3.0305307516518067,1.3450198241976936,737.3018576028245,20.43251065250176,17.614996022665895,17.614996022665895,14.020805714029748,10.914912842362481,10.914912842362481,8.731691956141841,8.731691956141841,6.944634566512141,6.944634566512141,5.102675550672044,5.102675550672044,-2.08,5280445.2701701345,20.20327947610741,8.34461703843053,3.9961111415291652,172.6877276031597,19.273545369301054,11.350562644267594,0.0,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,12.487188691387619,63.74717668630443,31.618542332360732,12.673249032974528,19.06280027574374,11.876485017303356,0.0,9.799819461700956,5.917906046161393,50.54680217146576,40.33649514760502,29.32600418877882,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,62.01279962660932,15.13245094885556,5.917906046161393,60.867191527947895,18.19910120538483,0.0,0.0,0.0,59.080000000000005,5.601050810983688,9.589074368143644,0.0,17.794391063464747,24.15460657083292,44.58412036119931,19.26246486877803,13.176164609739143,24.08031585045089,4.899909730850478,9.473725907600098,11.092813552880282,0.0,29.723401888577126,0.0,0.9883335055061775,0.6420265397155955,5.595384958224827,6.790284061344795,4.066359957324929,3.5180622030929314,0.6521739130434783,29,0,6,1,2,3,1,1,0,1,0,0,5,0,6,2,5,1,1,2,1,0,5.8134010396034395,4,3.195400000000002,109.97350000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2c(c1)C1CC(CN(C)C)ON1c1ccccc1C2,7.840132152907433,6.363864559712774,6.363864559712774,0.20389550264550227,0.20389550264550227,0.8636685364021542,21.916666666666668,324.42400000000004,300.232,324.183778008,126,0,0.11873384172189907,-0.4967561988142596,0.4967561988142596,0.11873384172189907,1.1666666666666667,2.0,2.7916666666666665,16.69744452648073,9.9417483402062,2.3850402180102726,-2.2514761191977795,2.4454027183565543,-2.2743196324185337,5.5943777182856165,0.06490087484929243,2.928587891901299,1.796818904040638,724.5682114170601,16.681433796945207,14.52839653819392,14.52839653819392,11.652198343190413,8.509020454515422,8.509020454515422,6.9371900750758995,6.9371900750758995,4.922634282121757,4.922634282121757,3.866625457431913,3.866625457431913,-2.0399999999999996,470334.1440272405,15.485517751479291,6.112915987331572,2.6576569292065138,143.0971682325739,9.636772684650527,11.853478221032208,0.0,0.0,0.0,0.0,4.8375885837366335,5.063217724965349,0.0,0.0,24.26546827384644,55.40562126875621,12.965578028838586,18.839024645109056,9.574451537536682,5.687386274683562,0.0,4.899909730850478,0.0,24.98745046274828,32.81311563750984,59.15492395432226,0.0,5.749511833283905,9.800080678765397,5.687386274683562,5.749511833283905,0.0,38.753774031143266,11.258410206662642,0.0,29.153016927164956,42.46456947923127,0.0,0.0,0.0,24.940000000000005,0.0,0.0,0.0,12.145807216896262,0.0,25.1359114850485,22.37774074977455,7.109797541277533,0.0,66.52304090040148,9.574451537536682,5.470505952380952,0.0,8.55373157596372,2.133703703703704,5.201390778533637,0.9126997249517094,15.254307445200302,2.131365819475938,0.9250681846812799,5.917226815108759,0.4,24,0,4,0,2,2,0,2,0,2,2,0,4,0,4,2,3,0,1,1,0,2,3.944236209796859,4,3.412600000000002,95.50600000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
